#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1380177480CF451C-9911B9F32EDAE09
#datatype	hitsConcise Results
#status	0
#Start time	2020-09-23T21:17:24	Run time	0:00:12:18
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#354 - >Pavir.9KG380500.1.p	superfamily	385653	29	505	4.32553e-155	451.236	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#355 - >Pavir.9KG380600.1.p	superfamily	385653	5	255	5.90873e-63	205.093	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#356 - >Pavir.9KG380700.1.p	superfamily	385653	5	485	1.90552e-86	274.428	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#357 - >Pavir.9KG381000.1.p	superfamily	385653	1	493	1.4527e-87	277.896	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#358 - >Pavir.9KG381000.2.p	superfamily	385653	4	493	4.96702e-88	278.666	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#359 - >Pavir.9KG382700.1.p	superfamily	385653	27	512	3.30797e-64	216.648	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#360 - >Pavir.9KG437500.1.p	superfamily	385653	9	367	3.2392e-93	288.495	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#361 - >Pavir.9KG483800.1.p	superfamily	385653	49	497	8.18808e-124	369.361	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#362 - >Pavir.9KG585600.1.p	superfamily	385653	12	486	2.7767e-64	215.878	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#363 - >Pavir.9KG626200.1.p	superfamily	385653	1	270	4.04121e-66	214.338	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#364 - >Pavir.9KG651000.1.p	specific	340817	14	449	3.99434e-77	247.079	cd03784	GT1_Gtf-like	 - 	cl10013
Q#365 - >Pavir.9NG048400.1.p	specific	340817	13	442	9.33599e-69	224.353	cd03784	GT1_Gtf-like	 - 	cl10013
Q#366 - >Pavir.9NG048500.1.p	specific	340817	10	451	8.23592e-70	227.049	cd03784	GT1_Gtf-like	 - 	cl10013
Q#367 - >Pavir.9NG048700.1.p	superfamily	385653	7	446	2.12298e-71	232.85	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#368 - >Pavir.9NG048900.1.p	superfamily	385653	5	457	2.91162e-74	240.168	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#369 - >Pavir.9NG049000.1.p	superfamily	385653	2	118	1.4342e-22	92.4021	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#370 - >Pavir.9NG049300.1.p	superfamily	385653	1	432	1.16541e-74	240.939	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#371 - >Pavir.9NG049400.1.p	specific	340817	5	411	3.91485e-68	222.041	cd03784	GT1_Gtf-like	 - 	cl10013
Q#372 - >Pavir.9NG049600.1.p	specific	340817	4	431	2.56657e-76	243.613	cd03784	GT1_Gtf-like	 - 	cl10013
Q#373 - >Pavir.9NG055500.1.p	superfamily	385653	4	455	5.85359e-78	250.486	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#374 - >Pavir.9NG055700.1.p	superfamily	385653	1	455	7.00307e-76	245.176	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#375 - >Pavir.9NG057000.1.p	specific	340817	4	392	4.29299e-72	233.597	cd03784	GT1_Gtf-like	 - 	cl10013
Q#376 - >Pavir.9NG065800.1.p	superfamily	385653	8	474	2.96646e-107	326.86	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#377 - >Pavir.9NG066500.1.p	superfamily	385653	7	485	6.73719e-141	413.145	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#378 - >Pavir.9NG075800.1.p	superfamily	385653	196	661	4.07184e-99	312.564	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#379 - >Pavir.9NG089100.1.p	superfamily	385653	22	487	1.64827e-101	313.334	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#380 - >Pavir.9NG095000.1.p	specific	340817	4	436	1.81298e-77	249.005	cd03784	GT1_Gtf-like	 - 	cl10013
Q#381 - >Pavir.9NG095000.2.p	superfamily	385653	1	456	3.57973e-77	247.487	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#382 - >Pavir.9NG126300.1.p	superfamily	385653	120	430	7.12633e-67	222.427	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#383 - >Pavir.9NG145700.1.p	superfamily	385653	13	478	1.88166e-115	348.046	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#384 - >Pavir.9NG161100.1.p	superfamily	385653	3	454	3.83618e-125	371.672	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#385 - >Pavir.9NG193800.1.p	superfamily	385653	19	448	6.46487e-114	343.424	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#386 - >Pavir.9NG197100.1.p	superfamily	385653	6	458	1.81916e-64	215.504	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#387 - >Pavir.9NG211800.1.p	superfamily	385653	9	302	1.61497e-95	289.247	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#388 - >Pavir.9NG399000.1.p	superfamily	385653	11	458	2.44991e-155	447.941	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#389 - >Pavir.9NG420000.1.p	superfamily	385653	1	424	1.96012e-72	234.164	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#390 - >Pavir.9NG516600.1.p	superfamily	385653	29	500	5.13818e-133	394.997	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#391 - >Pavir.9NG516700.1.p	superfamily	385653	5	483	6.97777e-88	278.28	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#392 - >Pavir.9NG588000.1.p	superfamily	385653	9	470	3.60781e-112	339.726	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#393 - >Pavir.9NG646700.1.p	superfamily	385653	14	482	1.38993e-110	336.831	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#394 - >Pavir.9NG801400.1.p	superfamily	385653	19	482	9.29812e-97	301.007	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#395 - >Pavir.9NG828500.1.p	superfamily	385653	20	471	4.31821e-69	228.59	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#396 - >Pavir.J007600.1.p	superfamily	385653	14	411	5.32355e-93	286.913	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#397 - >Pavir.J019800.1.p	superfamily	385653	8	473	1.7792e-83	265.954	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#398 - >Pavir.J034800.1.p	superfamily	385653	8	451	3.61188e-87	273.454	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#399 - >Pavir.J049300.1.p	superfamily	385653	7	452	4.90816e-68	224.782	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#400 - >Pavir.J096500.1.p	superfamily	385653	29	277	2.92388e-78	244.708	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#401 - >Pavir.J098100.1.p	superfamily	385653	1	383	1.06751e-84	265.788	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#402 - >Pavir.J127600.1.p	superfamily	385653	2	177	6.06505e-41	143.505	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#403 - >Pavir.J129800.1.p	superfamily	385653	5	166	2.80083e-47	160.349	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#404 - >Pavir.J139600.1.p	superfamily	385653	7	219	1.15511e-47	165.742	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#405 - >Pavir.J153200.1.p	superfamily	385653	24	452	7.49287e-90	280.787	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#406 - >Pavir.J190500.1.p	superfamily	385653	4	308	1.18818e-85	265.228	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#407 - >Pavir.J193000.1.p	superfamily	385653	1	340	1.37723e-120	356.03	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#408 - >Pavir.J225800.1.p	superfamily	385653	3	156	1.70145e-42	146.741	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#409 - >Pavir.J248600.1.p	superfamily	385653	100	343	1.53009e-83	260.349	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#410 - >Pavir.J253900.1.p	superfamily	385653	2	195	2.68167e-63	202.826	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#411 - >Pavir.J277700.1.p	superfamily	385653	1	353	1.74064e-128	376.705	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#412 - >Pavir.J296100.1.p	superfamily	385653	8	375	1.07668e-62	208.174	cl10013	Glycosyltransferase_GTB-type superfamily	C	 - 
Q#413 - >Pavir.J296200.1.p	superfamily	385653	5	476	2.17711e-88	278.666	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#414 - >Pavir.J296400.1.p	superfamily	385653	23	314	1.74559e-72	231.672	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#415 - >Pavir.J315900.1.p	superfamily	385653	4	485	7.66023e-116	349.356	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#416 - >Pavir.J331000.1.p	superfamily	385653	21	368	1.96578e-62	206.814	cl10013	Glycosyltransferase_GTB-type superfamily	C	 - 
Q#417 - >Pavir.J331100.1.p	superfamily	385653	267	381	1.65524e-35	135.167	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#418 - >Pavir.J341900.1.p	superfamily	385653	1	76	1.01695e-27	104.737	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#419 - >Pavir.J368000.1.p	superfamily	385653	8	153	7.78827e-52	171.376	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#420 - >Pavir.J396900.1.p	superfamily	385653	20	305	2.56431e-71	227.864	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#421 - >Pavir.J411500.1.p	superfamily	385653	39	311	1.82246e-74	236.874	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#422 - >Pavir.J417700.1.p	superfamily	385653	15	423	5.30673e-68	225.509	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#423 - >Pavir.J475800.1.p	superfamily	385653	5	394	7.05221e-74	237.213	cl10013	Glycosyltransferase_GTB-type superfamily	C	 - 
Q#424 - >Pavir.J477800.1.p	superfamily	385653	8	398	1.4544e-75	242.842	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#425 - >Pavir.J525400.1.p	superfamily	385653	154	417	1.6084e-52	181.776	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#426 - >Pavir.J528200.1.p	superfamily	278624	43	435	3.02998e-97	301.635	cl37490	UDPGT superfamily	 - 	 - 
Q#427 - >Pavir.J546700.1.p	superfamily	385653	5	367	9.13921e-86	267.881	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#428 - >Pavir.J594900.1.p	superfamily	385653	21	367	9.80463e-60	200.795	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#429 - >Pavir.J596200.1.p	superfamily	385653	9	442	1.71263e-94	293.689	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#430 - >Pavir.J601200.1.p	superfamily	385653	4	310	1.40566e-98	301.393	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#431 - >Pavir.J606800.1.p	superfamily	385653	19	369	7.02102e-74	236.104	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#432 - >Pavir.J633100.1.p	superfamily	385653	32	280	6.35593e-54	181.607	cl10013	Glycosyltransferase_GTB-type superfamily	NC	 - 
Q#433 - >Pavir.J707500.1.p	superfamily	385653	6	347	1.23526e-43	156.882	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
